Industry,Category,Description,Specification,Price,State,Location,Website,Telephone,Contact Person,Email
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6651,Nico,Nico@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",929000,NY,(Okland Gardens),www.ldc-design-example.com,(789)654-6652,Emanuel,Emanuel@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",469000,NY,(Harlem / Morningside),www.ldc-design-example.com,(789)654-6653,Landen,Landen@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,NY,(Midtown West),www.ldc-design-example.com,(789)654-6654,Moises,Moises@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",4499,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6655,Ruben,Ruben@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",4499,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6656,Hugo,Hugo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6657,Abram,Abram@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6658,Adan,Adan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6659,Khalil,Khalil@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6660,Zaiden,Zaiden@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6661,Augustus,Augustus@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6662,Marcos,Marcos@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6663,Philip,Philip@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",795000,NY,(Upper West Side),www.ldc-design-example.com,(789)654-6664,Phillip,Phillip@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6665,Cyrus,Cyrus@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6666,Esteban,Esteban@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6667,Braylen,Braylen@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6668,Albert,Albert@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",799000,NY,(Harlem / Morningside),www.ldc-design-example.com,(789)654-6669,Bruce,Bruce@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6670,Kamden,Kamden@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3295,NY,(SoHo),www.ldc-design-example.com,(789)654-6671,Lawson,Lawson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3295,NY,(SoHo),www.ldc-design-example.com,(789)654-6672,Jamison,Jamison@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6673,Sterling,Sterling@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",419000,NY,(Inwood / Wash Hts),www.ldc-design-example.com,(789)654-6674,Damon,Damon@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6675,Gunnar,Gunnar@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3295,NY,(SoHo),www.ldc-design-example.com,(789)654-6676,Kyson,Kyson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6677,Luka,Luka@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2695,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6678,Franklin,Franklin@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6679,Ezequiel,Ezequiel@gmail.com
Design,Offer,5 years of experience working with big & small firms.,"UI/UX, Web, Apps, Presentations",695000,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6680,Pablo,Pablo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2395,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6681,Derrick,Derrick@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6682,Zachariah,Zachariah@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",4499,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6683,Cade,Cade@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3750,NY,"(Greenpoint, Williamsburg, Brooklyn)",www.ldc-design-example.com,(789)654-6684,Jonas,Jonas@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",6350,NY,(West Village),www.ldc-design-example.com,(789)654-6685,Dexter,Dexter@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6686,Kolton,Kolton@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6687,Remy,Remy@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6688,Hank,Hank@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6689,Tate,Tate@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6690,Trenton,Trenton@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3295,NY,(SoHo),www.ldc-design-example.com,(789)654-6691,Kian,Kian@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2675,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6692,Drew,Drew@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6693,Mohamed,Mohamed@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6694,Dax,Dax@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6695,Rocco,Rocco@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6696,Bowen,Bowen@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,NY,(Midtown West),www.ldc-design-example.com,(789)654-6697,Mathias,Mathias@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6698,Ronald,Ronald@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6699,Francis,Francis@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6700,Matthias,Matthias@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6701,Milan,Milan@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6702,Maximilian,Maximilian@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6703,Royce,Royce@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6704,Skyler,Skyler@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6705,Corey,Corey@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6706,Kasen,Kasen@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6707,Drake,Drake@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6708,Gerardo,Gerardo@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2700,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6709,Jayson,Jayson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,NY,(Elmhurst),www.ldc-design-example.com,(789)654-6710,Sage,Sage@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,NY,,www.ldc-design-example.com,(789)654-6711,Braylon,Braylon@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",,NY,,www.ldc-design-example.com,(789)654-6712,Benson,Benson@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3500,NY,(Upper East Side),www.ldc-design-example.com,(789)654-6713,Moses,Moses@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2395,NY,(Sunset Park),www.ldc-design-example.com,(789)654-6714,Alijah,Alijah@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3500,NY,(Sheepshead Bay),www.ldc-design-example.com,(789)654-6715,Rhys,Rhys@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2200,NY,(Elmhurst),www.ldc-design-example.com,(789)654-6716,Otto,Otto@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2400,NY,(West Village),www.ldc-design-example.com,(789)654-6717,Oakley,Oakley@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3295,NY,(SoHo),www.ldc-design-example.com,(789)654-6718,Armando,Armando@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",3295,NY,(SoHo),www.ldc-design-example.com,(789)654-6719,Jaime,Jaime@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",2295,NY,(Midtown West),www.ldc-design-example.com,(789)654-6720,Nixon,Nixon@gmail.com
Design,Order,"Working on a new web app, looking for a talanted and aprochable designer to take part.","UI/UX, Web",40000,NY,"(newfound,pa)",www.ldc-design-example.com,(789)654-6721,Saul,Saul@gmail.com
